Username,CourseName,InteractionType,Timestamp,Value
westrada,Finance Fundamentals,complete,2024-12-06 03:45:32,
westrada,Finance Fundamentals,rating,2024-12-06 03:45:32,2.0
westrada,Web Development Bootcamp,complete,2024-12-06 03:45:32,
westrada,Web Development Bootcamp,rating,2024-12-06 03:45:32,3.0
westrada,Machine Learning,view,2024-12-06 03:45:32,
westrada,Machine Learning,rating,2024-12-06 03:45:32,4.0
westrada,Excel for Beginners,view,2024-12-06 03:45:32,
westrada,Excel for Beginners,rating,2024-12-06 03:45:32,1.0
westrada,Cybersecurity Essentials,complete,2024-12-06 03:45:32,
westrada,Cybersecurity Essentials,rating,2024-12-06 03:45:32,5.0
wilsonbelinda,Advanced Java,complete,2024-12-06 03:45:32,
wilsonbelinda,Advanced Java,rating,2024-12-06 03:45:32,4.0
wilsonbelinda,Blockchain Basics,enroll,2024-12-06 03:45:32,
wilsonbelinda,Blockchain Basics,rating,2024-12-06 03:45:32,2.0
wilsonbelinda,Project Management,view,2024-12-06 03:45:32,
wilsonbelinda,Project Management,rating,2024-12-06 03:45:32,5.0
wilsonbelinda,Interior Design Basics,enroll,2024-12-06 03:45:32,
wilsonbelinda,Interior Design Basics,rating,2024-12-06 03:45:32,4.0
wilsonbelinda,Finance Fundamentals,view,2024-12-06 03:45:32,
wilsonbelinda,Finance Fundamentals,rating,2024-12-06 03:45:32,1.0
cohenjennifer,Excel for Beginners,enroll,2024-12-06 03:45:32,
cohenjennifer,Excel for Beginners,rating,2024-12-06 03:45:32,4.0
cohenjennifer,Fitness and Wellness,enroll,2024-12-06 03:45:32,
cohenjennifer,Fitness and Wellness,rating,2024-12-06 03:45:32,4.0
michael55,Machine Learning,complete,2024-12-06 03:45:32,
michael55,Machine Learning,rating,2024-12-06 03:45:32,5.0
michael55,Fitness and Wellness,enroll,2024-12-06 03:45:32,
michael55,Fitness and Wellness,rating,2024-12-06 03:45:32,3.0
michael55,AI for Beginners,complete,2024-12-06 03:45:32,
michael55,AI for Beginners,rating,2024-12-06 03:45:32,1.0
briandecker,History of Art,complete,2024-12-06 03:45:32,
briandecker,History of Art,rating,2024-12-06 03:45:32,5.0
briandecker,Finance Fundamentals,complete,2024-12-06 03:45:32,
briandecker,Finance Fundamentals,rating,2024-12-06 03:45:32,5.0
briandecker,Data Science 101,view,2024-12-06 03:45:32,
briandecker,Data Science 101,rating,2024-12-06 03:45:32,3.0
huberchristopher,Mobile App Development,complete,2024-12-06 03:45:32,
huberchristopher,Mobile App Development,rating,2024-12-06 03:45:32,4.0
huberchristopher,Digital Marketing Basics,enroll,2024-12-06 03:45:32,
huberchristopher,Digital Marketing Basics,rating,2024-12-06 03:45:32,3.0
huberchristopher,Ethical Hacking,complete,2024-12-06 03:45:32,
huberchristopher,Ethical Hacking,rating,2024-12-06 03:45:32,3.0
huberchristopher,History of Art,enroll,2024-12-06 03:45:32,
huberchristopher,History of Art,rating,2024-12-06 03:45:32,2.0
craigphillips,Project Management,complete,2024-12-06 03:45:32,
craigphillips,Project Management,rating,2024-12-06 03:45:32,1.0
craigphillips,Interior Design Basics,enroll,2024-12-06 03:45:32,
craigphillips,Interior Design Basics,rating,2024-12-06 03:45:32,2.0
craigphillips,Finance Fundamentals,complete,2024-12-06 03:45:32,
craigphillips,Finance Fundamentals,rating,2024-12-06 03:45:32,3.0
craigphillips,Photography Basics,view,2024-12-06 03:45:32,
craigphillips,Photography Basics,rating,2024-12-06 03:45:32,2.0
craigphillips,Data Science 101,complete,2024-12-06 03:45:32,
craigphillips,Data Science 101,rating,2024-12-06 03:45:32,1.0
kennethdavis,SEO Strategies,enroll,2024-12-06 03:45:32,
kennethdavis,SEO Strategies,rating,2024-12-06 03:45:32,1.0
kennethdavis,Project Management,view,2024-12-06 03:45:32,
kennethdavis,Project Management,rating,2024-12-06 03:45:32,2.0
kennethdavis,Music Production,complete,2024-12-06 03:45:32,
kennethdavis,Music Production,rating,2024-12-06 03:45:32,2.0
kennethdavis,Quantum Computing 101,complete,2024-12-06 03:45:32,
kennethdavis,Quantum Computing 101,rating,2024-12-06 03:45:32,4.0
jbarnes,Public Speaking,enroll,2024-12-06 03:45:32,
jbarnes,Public Speaking,rating,2024-12-06 03:45:32,3.0
jbarnes,Ethical Hacking,enroll,2024-12-06 03:45:32,
jbarnes,Ethical Hacking,rating,2024-12-06 03:45:32,1.0
jbarnes,Intro to Python,complete,2024-12-06 03:45:32,
jbarnes,Intro to Python,rating,2024-12-06 03:45:32,5.0
lowegabriel,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
lowegabriel,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,1.0
lowegabriel,Web Development Bootcamp,view,2024-12-06 03:45:32,
lowegabriel,Web Development Bootcamp,rating,2024-12-06 03:45:32,1.0
lowegabriel,Data Science 101,enroll,2024-12-06 03:45:32,
lowegabriel,Data Science 101,rating,2024-12-06 03:45:32,5.0
lowegabriel,Statistics for Data Science,enroll,2024-12-06 03:45:32,
lowegabriel,Statistics for Data Science,rating,2024-12-06 03:45:32,5.0
amymitchell,SEO Strategies,complete,2024-12-06 03:45:32,
amymitchell,SEO Strategies,rating,2024-12-06 03:45:32,3.0
amymitchell,UX Design Basics,enroll,2024-12-06 03:45:32,
amymitchell,UX Design Basics,rating,2024-12-06 03:45:32,4.0
amymitchell,Creative Writing,view,2024-12-06 03:45:32,
amymitchell,Creative Writing,rating,2024-12-06 03:45:32,1.0
amymitchell,AI for Beginners,enroll,2024-12-06 03:45:32,
amymitchell,AI for Beginners,rating,2024-12-06 03:45:32,4.0
polsen,Machine Learning,view,2024-12-06 03:45:32,
polsen,Machine Learning,rating,2024-12-06 03:45:32,3.0
polsen,Music Production,complete,2024-12-06 03:45:32,
polsen,Music Production,rating,2024-12-06 03:45:32,1.0
polsen,Game Development,view,2024-12-06 03:45:32,
polsen,Game Development,rating,2024-12-06 03:45:32,4.0
polsen,Data Science 101,view,2024-12-06 03:45:32,
polsen,Data Science 101,rating,2024-12-06 03:45:32,5.0
kimberly32,Excel for Beginners,complete,2024-12-06 03:45:32,
kimberly32,Excel for Beginners,rating,2024-12-06 03:45:32,3.0
kimberly32,Mobile App Development,complete,2024-12-06 03:45:32,
kimberly32,Mobile App Development,rating,2024-12-06 03:45:32,4.0
kimberly32,Finance Fundamentals,view,2024-12-06 03:45:32,
kimberly32,Finance Fundamentals,rating,2024-12-06 03:45:32,2.0
davisalyssa,Cooking Essentials,enroll,2024-12-06 03:45:32,
davisalyssa,Cooking Essentials,rating,2024-12-06 03:45:32,2.0
davisalyssa,SEO Strategies,complete,2024-12-06 03:45:32,
davisalyssa,SEO Strategies,rating,2024-12-06 03:45:32,2.0
davisalyssa,Machine Learning,view,2024-12-06 03:45:32,
davisalyssa,Machine Learning,rating,2024-12-06 03:45:32,2.0
davisalyssa,Music Production,enroll,2024-12-06 03:45:32,
davisalyssa,Music Production,rating,2024-12-06 03:45:32,1.0
sharonharris,Statistics for Data Science,view,2024-12-06 03:45:32,
sharonharris,Statistics for Data Science,rating,2024-12-06 03:45:32,4.0
sharonharris,Public Speaking,view,2024-12-06 03:45:32,
sharonharris,Public Speaking,rating,2024-12-06 03:45:32,4.0
angela39,Machine Learning,enroll,2024-12-06 03:45:32,
angela39,Machine Learning,rating,2024-12-06 03:45:32,4.0
angela39,Excel for Beginners,view,2024-12-06 03:45:32,
angela39,Excel for Beginners,rating,2024-12-06 03:45:32,3.0
angela39,Interior Design Basics,view,2024-12-06 03:45:32,
angela39,Interior Design Basics,rating,2024-12-06 03:45:32,4.0
rayruth,Creative Writing,view,2024-12-06 03:45:32,
rayruth,Creative Writing,rating,2024-12-06 03:45:32,3.0
rayruth,Digital Marketing Basics,enroll,2024-12-06 03:45:32,
rayruth,Digital Marketing Basics,rating,2024-12-06 03:45:32,3.0
rayruth,Blockchain Basics,enroll,2024-12-06 03:45:32,
rayruth,Blockchain Basics,rating,2024-12-06 03:45:32,3.0
rayruth,Intro to Python,view,2024-12-06 03:45:32,
rayruth,Intro to Python,rating,2024-12-06 03:45:32,1.0
huntisaac,Social Media Marketing,enroll,2024-12-06 03:45:32,
huntisaac,Social Media Marketing,rating,2024-12-06 03:45:32,1.0
huntisaac,Advanced Java,enroll,2024-12-06 03:45:32,
huntisaac,Advanced Java,rating,2024-12-06 03:45:32,4.0
huntisaac,Cloud Computing,complete,2024-12-06 03:45:32,
huntisaac,Cloud Computing,rating,2024-12-06 03:45:32,4.0
huntisaac,Machine Learning,view,2024-12-06 03:45:32,
huntisaac,Machine Learning,rating,2024-12-06 03:45:32,4.0
huntisaac,Public Speaking,enroll,2024-12-06 03:45:32,
huntisaac,Public Speaking,rating,2024-12-06 03:45:32,2.0
wleon,Machine Learning,enroll,2024-12-06 03:45:32,
wleon,Machine Learning,rating,2024-12-06 03:45:32,1.0
wleon,Ethical Hacking,complete,2024-12-06 03:45:32,
wleon,Ethical Hacking,rating,2024-12-06 03:45:32,3.0
wleon,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
wleon,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,3.0
jennifermorse,Fitness and Wellness,view,2024-12-06 03:45:32,
jennifermorse,Fitness and Wellness,rating,2024-12-06 03:45:32,3.0
jennifermorse,Cooking Essentials,complete,2024-12-06 03:45:32,
jennifermorse,Cooking Essentials,rating,2024-12-06 03:45:32,5.0
jennifermorse,Statistics for Data Science,view,2024-12-06 03:45:32,
jennifermorse,Statistics for Data Science,rating,2024-12-06 03:45:32,1.0
jennifermorse,AI for Beginners,view,2024-12-06 03:45:32,
jennifermorse,AI for Beginners,rating,2024-12-06 03:45:32,3.0
jasminechurch,Music Production,enroll,2024-12-06 03:45:32,
jasminechurch,Music Production,rating,2024-12-06 03:45:32,1.0
jasminechurch,Graphic Design Fundamentals,complete,2024-12-06 03:45:32,
jasminechurch,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,5.0
jasminechurch,Intro to Python,view,2024-12-06 03:45:32,
jasminechurch,Intro to Python,rating,2024-12-06 03:45:32,1.0
jasminechurch,Cloud Computing,enroll,2024-12-06 03:45:32,
jasminechurch,Cloud Computing,rating,2024-12-06 03:45:32,2.0
jasminechurch,Fitness and Wellness,enroll,2024-12-06 03:45:32,
jasminechurch,Fitness and Wellness,rating,2024-12-06 03:45:32,1.0
johnwallace,Ethical Hacking,complete,2024-12-06 03:45:32,
johnwallace,Ethical Hacking,rating,2024-12-06 03:45:32,1.0
johnwallace,Interior Design Basics,complete,2024-12-06 03:45:32,
johnwallace,Interior Design Basics,rating,2024-12-06 03:45:32,2.0
johnwallace,Fitness and Wellness,complete,2024-12-06 03:45:32,
johnwallace,Fitness and Wellness,rating,2024-12-06 03:45:32,4.0
johnwallace,Data Science 101,complete,2024-12-06 03:45:32,
johnwallace,Data Science 101,rating,2024-12-06 03:45:32,1.0
johnwallace,Creative Writing,complete,2024-12-06 03:45:32,
johnwallace,Creative Writing,rating,2024-12-06 03:45:32,4.0
ccarter,Music Production,complete,2024-12-06 03:45:32,
ccarter,Music Production,rating,2024-12-06 03:45:32,4.0
ccarter,Web Development Bootcamp,enroll,2024-12-06 03:45:32,
ccarter,Web Development Bootcamp,rating,2024-12-06 03:45:32,1.0
ccarter,Intro to Python,view,2024-12-06 03:45:32,
ccarter,Intro to Python,rating,2024-12-06 03:45:32,4.0
ccarter,Machine Learning,enroll,2024-12-06 03:45:32,
ccarter,Machine Learning,rating,2024-12-06 03:45:32,4.0
ccarter,Data Science 101,view,2024-12-06 03:45:32,
ccarter,Data Science 101,rating,2024-12-06 03:45:32,5.0
kstewart,Cooking Essentials,complete,2024-12-06 03:45:32,
kstewart,Cooking Essentials,rating,2024-12-06 03:45:32,4.0
kstewart,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
kstewart,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,3.0
kstewart,Finance Fundamentals,view,2024-12-06 03:45:32,
kstewart,Finance Fundamentals,rating,2024-12-06 03:45:32,5.0
kstewart,SEO Strategies,view,2024-12-06 03:45:32,
kstewart,SEO Strategies,rating,2024-12-06 03:45:32,1.0
billysmith,Game Development,complete,2024-12-06 03:45:32,
billysmith,Game Development,rating,2024-12-06 03:45:32,4.0
billysmith,Interior Design Basics,view,2024-12-06 03:45:32,
billysmith,Interior Design Basics,rating,2024-12-06 03:45:32,4.0
billysmith,Public Speaking,enroll,2024-12-06 03:45:32,
billysmith,Public Speaking,rating,2024-12-06 03:45:32,4.0
lucasjennifer,Web Development Bootcamp,complete,2024-12-06 03:45:32,
lucasjennifer,Web Development Bootcamp,rating,2024-12-06 03:45:32,2.0
lucasjennifer,Cooking Essentials,complete,2024-12-06 03:45:32,
lucasjennifer,Cooking Essentials,rating,2024-12-06 03:45:32,3.0
james98,Cybersecurity Essentials,enroll,2024-12-06 03:45:32,
james98,Cybersecurity Essentials,rating,2024-12-06 03:45:32,2.0
james98,Public Speaking,view,2024-12-06 03:45:32,
james98,Public Speaking,rating,2024-12-06 03:45:32,3.0
james98,Graphic Design Fundamentals,view,2024-12-06 03:45:32,
james98,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,1.0
aguilarjennifer,Digital Marketing Basics,view,2024-12-06 03:45:32,
aguilarjennifer,Digital Marketing Basics,rating,2024-12-06 03:45:32,1.0
aguilarjennifer,Machine Learning,complete,2024-12-06 03:45:32,
aguilarjennifer,Machine Learning,rating,2024-12-06 03:45:32,2.0
qaguirre,UX Design Basics,view,2024-12-06 03:45:32,
qaguirre,UX Design Basics,rating,2024-12-06 03:45:32,1.0
qaguirre,Fitness and Wellness,view,2024-12-06 03:45:32,
qaguirre,Fitness and Wellness,rating,2024-12-06 03:45:32,4.0
qaguirre,Excel for Beginners,enroll,2024-12-06 03:45:32,
qaguirre,Excel for Beginners,rating,2024-12-06 03:45:32,3.0
qaguirre,AI for Beginners,enroll,2024-12-06 03:45:32,
qaguirre,AI for Beginners,rating,2024-12-06 03:45:32,4.0
brittney80,Ethical Hacking,view,2024-12-06 03:45:32,
brittney80,Ethical Hacking,rating,2024-12-06 03:45:32,5.0
brittney80,Game Development,complete,2024-12-06 03:45:32,
brittney80,Game Development,rating,2024-12-06 03:45:32,3.0
brittney80,Creative Writing,view,2024-12-06 03:45:32,
brittney80,Creative Writing,rating,2024-12-06 03:45:32,1.0
brittney80,History of Art,enroll,2024-12-06 03:45:32,
brittney80,History of Art,rating,2024-12-06 03:45:32,5.0
brittney80,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
brittney80,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,3.0
halldustin,Cooking Essentials,view,2024-12-06 03:45:32,
halldustin,Cooking Essentials,rating,2024-12-06 03:45:32,4.0
halldustin,Web Development Bootcamp,view,2024-12-06 03:45:32,
halldustin,Web Development Bootcamp,rating,2024-12-06 03:45:32,3.0
halldustin,SEO Strategies,complete,2024-12-06 03:45:32,
halldustin,SEO Strategies,rating,2024-12-06 03:45:32,4.0
smithchristopher,Music Production,complete,2024-12-06 03:45:32,
smithchristopher,Music Production,rating,2024-12-06 03:45:32,4.0
smithchristopher,Statistics for Data Science,view,2024-12-06 03:45:32,
smithchristopher,Statistics for Data Science,rating,2024-12-06 03:45:32,3.0
bobbyjackson,UX Design Basics,enroll,2024-12-06 03:45:32,
bobbyjackson,UX Design Basics,rating,2024-12-06 03:45:32,1.0
bobbyjackson,Cybersecurity Essentials,enroll,2024-12-06 03:45:32,
bobbyjackson,Cybersecurity Essentials,rating,2024-12-06 03:45:32,2.0
bobbyjackson,Cloud Computing,complete,2024-12-06 03:45:32,
bobbyjackson,Cloud Computing,rating,2024-12-06 03:45:32,5.0
bobbyjackson,Cooking Essentials,view,2024-12-06 03:45:32,
bobbyjackson,Cooking Essentials,rating,2024-12-06 03:45:32,2.0
bobbyjackson,Digital Marketing Basics,enroll,2024-12-06 03:45:32,
bobbyjackson,Digital Marketing Basics,rating,2024-12-06 03:45:32,1.0
adriandavis,Statistics for Data Science,view,2024-12-06 03:45:32,
adriandavis,Statistics for Data Science,rating,2024-12-06 03:45:32,4.0
adriandavis,Public Speaking,complete,2024-12-06 03:45:32,
adriandavis,Public Speaking,rating,2024-12-06 03:45:32,4.0
adriandavis,Quantum Computing 101,view,2024-12-06 03:45:32,
adriandavis,Quantum Computing 101,rating,2024-12-06 03:45:32,3.0
adriandavis,UX Design Basics,view,2024-12-06 03:45:32,
adriandavis,UX Design Basics,rating,2024-12-06 03:45:32,3.0
patrick75,Game Development,enroll,2024-12-06 03:45:32,
patrick75,Game Development,rating,2024-12-06 03:45:32,2.0
patrick75,Social Media Marketing,complete,2024-12-06 03:45:32,
patrick75,Social Media Marketing,rating,2024-12-06 03:45:32,5.0
patrick75,Mobile App Development,view,2024-12-06 03:45:32,
patrick75,Mobile App Development,rating,2024-12-06 03:45:32,4.0
patrick75,Creative Writing,enroll,2024-12-06 03:45:32,
patrick75,Creative Writing,rating,2024-12-06 03:45:32,1.0
lawrencereed,UX Design Basics,complete,2024-12-06 03:45:32,
lawrencereed,UX Design Basics,rating,2024-12-06 03:45:32,1.0
lawrencereed,Cybersecurity Essentials,enroll,2024-12-06 03:45:32,
lawrencereed,Cybersecurity Essentials,rating,2024-12-06 03:45:32,2.0
lawrencereed,Quantum Computing 101,complete,2024-12-06 03:45:32,
lawrencereed,Quantum Computing 101,rating,2024-12-06 03:45:32,2.0
lawrencereed,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
lawrencereed,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,3.0
lauren54,Digital Marketing Basics,view,2024-12-06 03:45:32,
lauren54,Digital Marketing Basics,rating,2024-12-06 03:45:32,2.0
lauren54,Web Development Bootcamp,view,2024-12-06 03:45:32,
lauren54,Web Development Bootcamp,rating,2024-12-06 03:45:32,5.0
lauren54,Machine Learning,enroll,2024-12-06 03:45:32,
lauren54,Machine Learning,rating,2024-12-06 03:45:32,4.0
mariegonzalez,Excel for Beginners,view,2024-12-06 03:45:32,
mariegonzalez,Excel for Beginners,rating,2024-12-06 03:45:32,4.0
mariegonzalez,Digital Marketing Basics,enroll,2024-12-06 03:45:32,
mariegonzalez,Digital Marketing Basics,rating,2024-12-06 03:45:32,3.0
mariegonzalez,Project Management,enroll,2024-12-06 03:45:32,
mariegonzalez,Project Management,rating,2024-12-06 03:45:32,2.0
dunlapmargaret,Music Production,complete,2024-12-06 03:45:32,
dunlapmargaret,Music Production,rating,2024-12-06 03:45:32,3.0
dunlapmargaret,Finance Fundamentals,view,2024-12-06 03:45:32,
dunlapmargaret,Finance Fundamentals,rating,2024-12-06 03:45:32,4.0
dunlapmargaret,Fitness and Wellness,view,2024-12-06 03:45:32,
dunlapmargaret,Fitness and Wellness,rating,2024-12-06 03:45:32,2.0
dunlapmargaret,Graphic Design Fundamentals,complete,2024-12-06 03:45:32,
dunlapmargaret,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,2.0
christylowery,Mobile App Development,view,2024-12-06 03:45:32,
christylowery,Mobile App Development,rating,2024-12-06 03:45:32,4.0
christylowery,Project Management,enroll,2024-12-06 03:45:32,
christylowery,Project Management,rating,2024-12-06 03:45:32,3.0
christylowery,Ethical Hacking,complete,2024-12-06 03:45:32,
christylowery,Ethical Hacking,rating,2024-12-06 03:45:32,4.0
christylowery,Graphic Design Fundamentals,complete,2024-12-06 03:45:32,
christylowery,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,4.0
christylowery,Photography Basics,view,2024-12-06 03:45:32,
christylowery,Photography Basics,rating,2024-12-06 03:45:32,4.0
jlarson,Cooking Essentials,complete,2024-12-06 03:45:32,
jlarson,Cooking Essentials,rating,2024-12-06 03:45:32,3.0
jlarson,Creative Writing,view,2024-12-06 03:45:32,
jlarson,Creative Writing,rating,2024-12-06 03:45:32,4.0
jlarson,Mobile App Development,complete,2024-12-06 03:45:32,
jlarson,Mobile App Development,rating,2024-12-06 03:45:32,5.0
jlarson,Interior Design Basics,complete,2024-12-06 03:45:32,
jlarson,Interior Design Basics,rating,2024-12-06 03:45:32,2.0
jlarson,SEO Strategies,complete,2024-12-06 03:45:32,
jlarson,SEO Strategies,rating,2024-12-06 03:45:32,3.0
cyoung,History of Art,view,2024-12-06 03:45:32,
cyoung,History of Art,rating,2024-12-06 03:45:32,5.0
cyoung,Public Speaking,view,2024-12-06 03:45:32,
cyoung,Public Speaking,rating,2024-12-06 03:45:32,3.0
cyoung,Creative Writing,enroll,2024-12-06 03:45:32,
cyoung,Creative Writing,rating,2024-12-06 03:45:32,2.0
cyoung,Machine Learning,view,2024-12-06 03:45:32,
cyoung,Machine Learning,rating,2024-12-06 03:45:32,3.0
mccarthychristina,Web Development Bootcamp,enroll,2024-12-06 03:45:32,
mccarthychristina,Web Development Bootcamp,rating,2024-12-06 03:45:32,5.0
mccarthychristina,Fitness and Wellness,complete,2024-12-06 03:45:32,
mccarthychristina,Fitness and Wellness,rating,2024-12-06 03:45:32,4.0
mccarthychristina,Quantum Computing 101,enroll,2024-12-06 03:45:32,
mccarthychristina,Quantum Computing 101,rating,2024-12-06 03:45:32,1.0
mccarthychristina,Finance Fundamentals,view,2024-12-06 03:45:32,
mccarthychristina,Finance Fundamentals,rating,2024-12-06 03:45:32,5.0
markchung,Quantum Computing 101,view,2024-12-06 03:45:32,
markchung,Quantum Computing 101,rating,2024-12-06 03:45:32,3.0
markchung,Cloud Computing,complete,2024-12-06 03:45:32,
markchung,Cloud Computing,rating,2024-12-06 03:45:32,4.0
markchung,Digital Marketing Basics,complete,2024-12-06 03:45:32,
markchung,Digital Marketing Basics,rating,2024-12-06 03:45:32,5.0
markchung,SEO Strategies,complete,2024-12-06 03:45:32,
markchung,SEO Strategies,rating,2024-12-06 03:45:32,4.0
ggarcia,Intro to Python,complete,2024-12-06 03:45:32,
ggarcia,Intro to Python,rating,2024-12-06 03:45:32,4.0
ggarcia,Game Development,enroll,2024-12-06 03:45:32,
ggarcia,Game Development,rating,2024-12-06 03:45:32,2.0
ggarcia,Cooking Essentials,complete,2024-12-06 03:45:32,
ggarcia,Cooking Essentials,rating,2024-12-06 03:45:32,2.0
ggarcia,UX Design Basics,complete,2024-12-06 03:45:32,
ggarcia,UX Design Basics,rating,2024-12-06 03:45:32,5.0
jacqueline18,Mobile App Development,view,2024-12-06 03:45:32,
jacqueline18,Mobile App Development,rating,2024-12-06 03:45:32,4.0
jacqueline18,Public Speaking,enroll,2024-12-06 03:45:32,
jacqueline18,Public Speaking,rating,2024-12-06 03:45:32,5.0
jacqueline18,Creative Writing,enroll,2024-12-06 03:45:32,
jacqueline18,Creative Writing,rating,2024-12-06 03:45:32,1.0
jacqueline18,Graphic Design Fundamentals,complete,2024-12-06 03:45:32,
jacqueline18,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,5.0
alexpham,Cooking Essentials,enroll,2024-12-06 03:45:32,
alexpham,Cooking Essentials,rating,2024-12-06 03:45:32,4.0
alexpham,Machine Learning,complete,2024-12-06 03:45:32,
alexpham,Machine Learning,rating,2024-12-06 03:45:32,2.0
alexpham,Digital Marketing Basics,complete,2024-12-06 03:45:32,
alexpham,Digital Marketing Basics,rating,2024-12-06 03:45:32,5.0
bvalenzuela,Music Production,enroll,2024-12-06 03:45:32,
bvalenzuela,Music Production,rating,2024-12-06 03:45:32,5.0
bvalenzuela,Machine Learning,complete,2024-12-06 03:45:32,
bvalenzuela,Machine Learning,rating,2024-12-06 03:45:32,1.0
tiffany87,Fitness and Wellness,complete,2024-12-06 03:45:32,
tiffany87,Fitness and Wellness,rating,2024-12-06 03:45:32,5.0
tiffany87,Interior Design Basics,view,2024-12-06 03:45:32,
tiffany87,Interior Design Basics,rating,2024-12-06 03:45:32,1.0
tiffany87,Cybersecurity Essentials,complete,2024-12-06 03:45:32,
tiffany87,Cybersecurity Essentials,rating,2024-12-06 03:45:32,2.0
briangonzalez,Social Media Marketing,complete,2024-12-06 03:45:32,
briangonzalez,Social Media Marketing,rating,2024-12-06 03:45:32,5.0
briangonzalez,Digital Marketing Basics,view,2024-12-06 03:45:32,
briangonzalez,Digital Marketing Basics,rating,2024-12-06 03:45:32,5.0
jonesdillon,Intro to Python,view,2024-12-06 03:45:32,
jonesdillon,Intro to Python,rating,2024-12-06 03:45:32,2.0
jonesdillon,Advanced Java,enroll,2024-12-06 03:45:32,
jonesdillon,Advanced Java,rating,2024-12-06 03:45:32,4.0
jonesdillon,Ethical Hacking,enroll,2024-12-06 03:45:32,
jonesdillon,Ethical Hacking,rating,2024-12-06 03:45:32,4.0
rodriguezkelly,UX Design Basics,complete,2024-12-06 03:45:32,
rodriguezkelly,UX Design Basics,rating,2024-12-06 03:45:32,3.0
rodriguezkelly,Finance Fundamentals,enroll,2024-12-06 03:45:32,
rodriguezkelly,Finance Fundamentals,rating,2024-12-06 03:45:32,3.0
rodriguezkelly,Project Management,enroll,2024-12-06 03:45:32,
rodriguezkelly,Project Management,rating,2024-12-06 03:45:32,4.0
rodriguezkelly,Blockchain Basics,enroll,2024-12-06 03:45:32,
rodriguezkelly,Blockchain Basics,rating,2024-12-06 03:45:32,5.0
zcampbell,Mobile App Development,enroll,2024-12-06 03:45:32,
zcampbell,Mobile App Development,rating,2024-12-06 03:45:32,1.0
zcampbell,Cooking Essentials,enroll,2024-12-06 03:45:32,
zcampbell,Cooking Essentials,rating,2024-12-06 03:45:32,4.0
zcampbell,Data Science 101,complete,2024-12-06 03:45:32,
zcampbell,Data Science 101,rating,2024-12-06 03:45:32,2.0
zcampbell,Graphic Design Fundamentals,enroll,2024-12-06 03:45:32,
zcampbell,Graphic Design Fundamentals,rating,2024-12-06 03:45:32,3.0
zcampbell,Cybersecurity Essentials,complete,2024-12-06 03:45:32,
zcampbell,Cybersecurity Essentials,rating,2024-12-06 03:45:32,1.0
zshelton,Mobile App Development,complete,2024-12-06 03:45:32,
zshelton,Mobile App Development,rating,2024-12-06 03:45:32,4.0
zshelton,Statistics for Data Science,view,2024-12-06 03:45:32,
zshelton,Statistics for Data Science,rating,2024-12-06 03:45:32,5.0
zshelton,Blockchain Basics,complete,2024-12-06 03:45:32,
zshelton,Blockchain Basics,rating,2024-12-06 03:45:32,3.0
zshelton,Web Development Bootcamp,complete,2024-12-06 03:45:32,
zshelton,Web Development Bootcamp,rating,2024-12-06 03:45:32,3.0
gary07,AI for Beginners,complete,2024-12-06 03:45:32,
gary07,AI for Beginners,rating,2024-12-06 03:45:32,4.0
gary07,Cloud Computing,enroll,2024-12-06 03:45:32,
gary07,Cloud Computing,rating,2024-12-06 03:45:32,4.0
christinamiller,UX Design Basics,view,2024-12-06 03:45:32,
christinamiller,UX Design Basics,rating,2024-12-06 03:45:32,5.0
christinamiller,History of Art,enroll,2024-12-06 03:45:32,
christinamiller,History of Art,rating,2024-12-06 03:45:32,3.0
christinamiller,Intro to Python,view,2024-12-06 03:45:32,
christinamiller,Intro to Python,rating,2024-12-06 03:45:32,2.0
christinamiller,Cloud Computing,view,2024-12-06 03:45:32,
christinamiller,Cloud Computing,rating,2024-12-06 03:45:32,2.0
christinamiller,Finance Fundamentals,view,2024-12-06 03:45:32,
christinamiller,Finance Fundamentals,rating,2024-12-06 03:45:32,2.0
amberperez,AI for Beginners,complete,2024-12-06 03:45:32,
amberperez,AI for Beginners,rating,2024-12-06 03:45:32,5.0
amberperez,Mobile App Development,enroll,2024-12-06 03:45:32,
amberperez,Mobile App Development,rating,2024-12-06 03:45:32,4.0
amberperez,Game Development,view,2024-12-06 03:45:32,
amberperez,Game Development,rating,2024-12-06 03:45:32,3.0
amberperez,Social Media Marketing,enroll,2024-12-06 03:45:32,
amberperez,Social Media Marketing,rating,2024-12-06 03:45:32,5.0
amberperez,Blockchain Basics,enroll,2024-12-06 03:45:32,
